File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine
DCB_se1_ag3_f_01_1,500,DCB_se1_ag3_f_01,703.4036,704.4236,1.0199999999999818,Kipp used to be,1.0
DCB_se1_ag3_f_01_1,510,DCB_se1_ag3_f_01,712.951,713.826,0.875,that used to be,1.0
DCB_se1_ag3_f_01_1,520,DCB_se1_ag3_f_01,722.9518,725.8441,2.8922999999999774,"where the hair braiding place is now, that used to be a cleaners.",1.0
DCB_se1_ag3_f_01_1,526,DCB_se1_ag3_f_01,729.5276,731.4135,1.8858999999999924,used to be an actual Seven Eleven.,1.0
DCB_se1_ag3_f_01_1,538,DCB_se1_ag3_f_01,752.0202,756.0028,3.982599999999934,I think it's gonna be the point where it stands still cause a lot of,1.0
DCB_se1_ag3_f_01_1,558,DCB_se1_ag3_f_01,776.2967,778.0398,1.7431000000000267,I don't think it will be accepted well.,1.0
DCB_se1_ag3_f_01_1,562,DCB_se1_ag3_f_01,780.4924,785.5359,5.0434999999999945,"in these areas, you have a lot of places what they consider to be affordable housing.",1.0
DCB_se1_ag3_f_01_1,793,DCB_int_01,1075.7572,1080.5096,4.75240000000008,"and he's still- If you see him, you'll be like, yep, I remember. Cause he start- I think he was the pool guy at first.",1.0
DCB_se1_ag3_f_01_1,882,DCB_int_01,1196.9767,1203.5702,6.593500000000176,"So I know how it is to be the little sister, and like I don't- I don't- Mm-mm- And yeah- Always getting him in trouble cause I never got in trouble for anything. It was always his fault.",1.0
DCB_se1_ag3_f_01_1,1043,DCB_int_01,1414.2464,1417.1886,2.942199999999957,I got- I- It need to be this color with this and this and this.,1.0
DCB_se1_ag3_f_01_1,1046,DCB_se1_ag3_f_01,1418.8832,1419.7646,0.8813999999999851,S- He's seven. He'll be-,1.0
DCB_se1_ag3_f_01_1,1058,DCB_se1_ag3_f_01,1430.1831,1432.8357,2.6526000000001204,And he's doing a be- He's gonna be here. Uh-huh. He's gonna be a-,3.0
DCB_se1_ag3_f_01_1,1059,DCB_int_01,1430.9404,1431.9065,0.9661000000000968,He gonna be l-,1.0
DCB_se1_ag3_f_01_1,1061,DCB_int_01,1432.3035,1432.8357,0.5322000000001026,He's gonna be a,1.0
DCB_se1_ag3_f_01_1,1107,DCB_se1_ag3_f_01,1501.3493,1506.1509,4.801600000000008,both seven forty five and eleven ser- eleven o'clock service. I got to sing in both of those services. It's gonna be dynamic.,1.0
DCB_se1_ag3_f_01_1,1129,DCB_se1_ag3_f_01,1538.5841,1540.815,2.2309000000000196,as I think family should be.,1.0
DCB_se1_ag3_f_01_1,1333,DCB_se1_ag3_f_01,1809.1809,1816.7285,7.547599999999875,"You know, in every aspect. If our grades was slipping, she would pull us by the shirt collar and say, look, get it together, else you're gonna be off my team.",1.0
DCB_se1_ag3_f_01_1,1344,DCB_int_01,1826.231,1830.1882,3.957200000000057,"Okay. Cause I know like, ours you can't- You have- Not in ninth grade, you can't do it. You have to be-",1.0
DCB_se1_ag3_f_01_1,1352,DCB_se1_ag3_f_01,1839.5585,1841.0553,1.4967999999998938,that was built f- to be a cheerleader.,1.0
DCB_se1_ag3_f_01_1,1401,DCB_se1_ag3_f_01,1897.8437,1901.5402,3.6965000000000146,"He opened our eyes to a lot of things, be it the Civil Rights Movement,",1.0
DCB_se1_ag3_f_01_1,1532,DCB_se1_ag3_f_01,2065.7318,2069.004,3.2721999999998843,That's why I refuse to allow my son to be,1.0
DCB_se1_ag3_f_01_1,1566,DCB_int_01,2113.6945,2119.0417,5.347200000000157,"if you- Like, you said, you looking at kind of our youth today- If you could give one piece of advice, what would it be and why?",1.0
DCB_se1_ag3_f_01_1,1569,DCB_se1_ag3_f_01,2123.7081,2128.7848,5.0767000000000735,because that is the only way that we are gonna be able to progress as a society,1.0
DCB_se1_ag3_f_01_1,1737,DCB_se1_ag3_f_01,2331.2554,2333.4749,2.219500000000153,"Because that's the only way that we gonna be able to get ahead,",1.0
DCB_se1_ag3_f_01_1,1762,DCB_int_01,2368.6869,2369.82,1.133100000000013,You ain't gonna be in debt.,1.0
DCB_se1_ag3_f_01_1,1956,DCB_se1_ag3_f_01,2601.7072,2603.9022,2.1950000000001637,"You- They give you five years to be on the system,",1.0
DCB_se1_ag3_f_01_1,1992,DCB_int_01,2648.4901,2651.5945,3.104400000000169,So you in a- That's a good situation to be in.,1.0
DCB_se1_ag3_f_01_1,2095,DCB_se1_ag3_f_01,2775.7631,2777.3351,1.5719999999996617,"You can go to be a um,",1.0
DCB_se1_ag3_f_01_1,2142,DCB_se1_ag3_f_01,2822.3549,2823.6092,1.2543000000000575,what my salary would be.,1.0
DCB_se1_ag3_f_01_1,2152,DCB_int_01,2835.1802,2839.0462,3.86600000000044,"You know, saying if you have x, y, and z people will be like, hey. Look.",1.0
DCB_se1_ag3_f_01_1,2217,DCB_se1_ag3_f_01,2913.3434,2915.5945,2.2510999999999513,"Other than that, I be just sitting in the house looking crazy.",1.0
DCB_se1_ag3_f_01_1,2230,DCB_int_01,2927.3846,2934.9234,7.538800000000265,the- You can manage the office or manage the business because those are your basic things. You got to be able to sell and market your product and be able to present about it.,2.0
DCB_se1_ag3_f_01_1,2327,DCB_se1_ag3_f_01,3053.2587,3056.9005,3.6418000000003303,"Well next time, you're gonna have to have a cerclage done. I said, there will be no next time.",1.0
DCB_se1_ag3_f_01_1,2331,DCB_se1_ag3_f_01,3059.4919,3062.9844,3.4924999999998363,So it's not gonna be a next time. ,1.0
DCB_se1_ag3_f_01_1,2415,DCB_se1_ag3_f_01,3189.7491,3195.1942,5.445099999999911,I remember Triples Night Club that used to be on Branch Avenue.,1.0
DCB_se1_ag3_f_01_1,2465,DCB_se1_ag3_f_01,3256.1781,3257.1748,0.9966999999996915,"Um, some of the be-",1.0
DCB_se1_ag3_f_01_1,2537,DCB_se1_ag3_f_01,3334.9463,3337.2731,2.326799999999821,"Um, there used to be a famous rapper that used to um,",1.0
DCB_se1_ag3_f_01_1,2578,DCB_se1_ag3_f_01,3398.3969,3403.3244,4.927499999999782,"And one of the big landmarks that used to be in this area too, was um, the Chef's Table.",1.0
DCB_se1_ag3_f_01_1,2602,DCB_int_01,3433.3337,3435.696,2.3622999999997774,Oof. And your ha- And your house be stank up.,1.0
DCB_se1_ag3_f_01_1,2611,DCB_se1_ag3_f_01,3444.1121,3449.2001,5.088000000000193,"And I feel sorry for when he gets older cause whoever his girlfriend or wife is gonna be, she's gonna have to know how to cook.",1.0
DCB_se1_ag3_f_01_1,2778,DCB_se1_ag3_f_01,3666.6342,3667.8932,1.2590000000000146,She just taught me how to be a lady.,1.0
DCB_se1_ag3_f_01_1,2787,DCB_se1_ag3_f_01,3677.3706,3678.7181,1.3474999999998545,you have to be versatile,1.0
DCB_se1_ag3_f_01_1,2791,DCB_se1_ag3_f_01,3681.7584,3684.2565,2.498099999999795,You have to get out here and be lily white with the best of 'em.,1.0
DCB_se1_ag3_f_01_1,2793,DCB_se1_ag3_f_01,3684.9559,3689.8229,4.867000000000189,And you can- It's okay for you to be ratchet and ghetto fabulous with your girlfriends but there's a time and a place for it.,1.0
DCB_se1_ag3_f_01_1,2869,DCB_se1_ag3_f_01,3793.8186,3796.8308,3.012200000000121,Because we got to support each other. We got to be there for each other. We-,1.0
DCB_se1_ag3_f_02_1,164,DCB_se1_ag3_f_02,207.1664,211.0992,3.932799999999986,"I've been married for fourteen years, will be fifteen next year.",1.0
DCB_se1_ag3_f_02_1,191,DCB_se1_ag3_f_02,257.9415,261.0211,3.079599999999971,"that's chill, whatever them little words they be using.",1.0
DCB_se1_ag3_f_02_1,233,DCB_se1_ag3_f_02,328.1915,332.5355,4.343999999999994,it used to be Junk Yard and Back Yard but they too- they bring too many young crowds so,1.0
DCB_se1_ag3_f_02_1,356,DCB_se1_ag3_f_02,488.5539,492.1902,3.6363000000000056,"If you don't wanna be on the street just stay active, keep your kids active.",1.0
DCB_se1_ag3_f_02_1,360,DCB_se1_ag3_f_02,493.9019,496.6053,2.703399999999988,The young girls today wanna be friends with they kids.,1.0
DCB_se1_ag3_f_02_1,388,DCB_se1_ag3_f_02,531.0128,531.6058,0.5930000000000746,be out,1.0
DCB_se1_ag3_f_02_1,396,DCB_se1_ag3_f_02,539.9694,544.8787,4.90930000000003,"Um, if I didn't do them things I would be- I think I wouldn't have met my husband,",1.0
DCB_se1_ag3_f_02_1,398,DCB_se1_ag3_f_02,545.357,547.0886,1.7316000000000713,I would still be in the ghetto,1.0
DCB_se1_ag3_f_02_1,420,DCB_se1_ag3_f_02,571.9741,574.6181,2.6440000000000055,If you wanna survive DC you have to be active.,1.0
DCB_se1_ag3_f_02_2,214,DCB_se1_ag3_f_02,257.4426,261.154,3.711399999999969,phonics should still be in the school cause that's how I learned how to read.,1.0
DCB_se1_ag3_f_02_2,258,DCB_se1_ag3_f_02,315.9805,317.6567,1.6761999999999944,how to be responsible and,1.0
DCB_se1_ag3_f_02_2,448,DCB_se1_ag3_f_02,598.816,599.8707,1.0547000000000253,we be too busy,1.0
DCB_se1_ag3_f_02_2,501,DCB_se1_ag3_f_02,679.3694,682.0028,2.633399999999938,To be honest. Maybe when you leave they'll come back.,1.0
DCB_se1_ag3_f_03_1,158,DCB_se1_ag3_f_03,213.205,216.5145,3.3094999999999857,"whenever the street lights came on. I mean, and we could be all over the neighborhood,",1.0
DCB_se1_ag3_f_03_1,212,DCB_se1_ag3_f_03,269.0504,274.2728,5.222399999999993,"yeah, some of my friends was mostly friends from school, from elementary school. When, you know, we used to be outside.",1.0
DCB_se1_ag3_f_03_1,350,DCB_se1_ag3_f_03,428.9655,431.0405,2.0749999999999886,"you know, we'd be loud and stuff, but we would never be",2.0
DCB_se1_ag3_f_03_1,362,DCB_se1_ag3_f_03,438.4475,442.4856,4.038099999999986,"And I have a ten year old and I'm like, I'll be taking you to school all the way up into high school",1.0
DCB_se1_ag3_f_03_1,571,DCB_se1_ag3_f_03,682.7805,686.9792,4.198700000000031,"and I'm like, even the principal letting them get away with this? I'm like, I don't understand. It- it has to be",1.0
DCB_se1_ag3_f_03_1,1274,DCB_se1_ag3_f_03,1445.5993,1447.452,1.8526999999999134,"F- yeah, he'll be in fifth grade next year.",1.0
DCB_se1_ag3_f_03_1,1275,DCB_se1_ag3_f_03,1447.8791,1449.2598,1.3806999999999334,It'll be his last year of elementary.,1.0
DCB_se1_ag3_f_03_1,1621,DCB_se1_ag3_f_03,1810.3631,1811.9622,1.5990999999999076,"she said, cause I don't want you to be like me.",1.0
DCB_se1_ag3_f_03_1,1629,DCB_se1_ag3_f_03,1819.497,1821.1153,1.6182999999998628,"to be healthy and be around,",2.0
DCB_se1_ag3_f_03_1,1671,DCB_se1_ag3_f_03,1859.4067,1861.7218,2.3151000000000295,nothing to be scared of or strenuous.,1.0
DCB_se1_ag3_f_03_1,2047,DCB_se1_ag3_f_03,2302.7324,2304.3475,1.615099999999984,"my first go go, so I had to be",1.0
DCB_se1_ag3_f_03_1,2164,DCB_se1_ag3_f_03,2433.1984,2436.6971,3.498699999999644," so like, Sugar Bear, he g- if he see me and my girlfriend, he be like,",1.0
DCB_se1_ag3_f_03_1,2170,DCB_se1_ag3_f_03,2445.4039,2446.9837,1.5798000000004322,You be press to get on display.,1.0
DCB_se1_ag3_f_03_1,2298,DCB_se1_ag3_f_03,2594.9929,2598.1673,3.1743999999998778,"Caucasian music that be on the radios, yeah, they- yeah.",1.0
DCB_se1_ag3_f_03_1,2595,DCB_se1_ag3_f_03,2942.0874,2944.8116,2.72420000000011,"I was like, shoot I can't move back up here cause I ain't gonna be able to afford that.",1.0
DCB_se1_ag3_f_03_1,2645,DCB_se1_ag3_f_03,2999.9168,3002.4888,2.5720000000001164,"Twenty-first Street, and, you know, Twenty-first Street used to be off the chain.",1.0
DCB_se1_ag3_f_03_1,2724,DCB_se1_ag3_f_03,3086.6461,3088.7429,2.0968000000002576,"that has to be affordable, uh,",1.0
DCB_se1_ag3_f_03_1,2858,DCB_se1_ag3_f_03,3260.598,3262.9773,2.3793000000000575,"N- everybody should be able to live in a home,",1.0
DCB_se1_ag3_f_03_1,2860,DCB_se1_ag3_f_03,3263.2168,3264.4819,1.265100000000075,no one should be homeless.,1.0
DCB_se1_ag3_f_03_1,2864,DCB_se1_ag3_f_03,3267.0154,3268.3447,1.3292999999998756,No one should be homeless,1.0
DCB_se1_ag3_f_03_1,2878,DCB_se1_ag3_f_03,3289.2782,3290.6814,1.4031999999997424,for people to be able to,1.0
DCB_se1_ag3_f_03_1,2888,DCB_se1_ag3_f_03,3300.787,3303.2626,2.475600000000213,Cause it should be no reason that these families,1.0
DCB_se1_ag3_f_03_1,2890,DCB_se1_ag3_f_03,3303.5356,3305.7884,2.252799999999752,"should be living in shelters, living in hotels.",1.0
DCB_se1_ag3_f_03_1,2894,DCB_se1_ag3_f_03,3310.7801,3311.6631,0.8830000000002656,please be grateful,1.0
DCB_se1_ag3_f_03_1,2909,DCB_se1_ag3_f_03,3327.7346,3329.3902,1.6556000000000495,So please be grateful and thankful.,1.0
DCB_se1_ag3_f_03_1,2921,DCB_se1_ag3_f_03,3344.325,3345.3975,1.0725000000002183,So please be grateful.,1.0
DCB_se1_ag3_f_03_1,2934,DCB_int_01,3362.903,3365.0209,2.1179000000001906,"we can't stay here, or we gotta be moved out",1.0
DCB_se1_ag3_f_03_1,2947,DCB_se1_ag3_f_03,3377.2521,3379.3296,2.0774999999998727,"Because my mom taught me how to be a good hustler,",1.0
DCB_se1_ag3_f_03_1,2956,DCB_se1_ag3_f_03,3388.9728,3390.1448,1.1720000000000255,"You know, I be struggling,",1.0
DCB_se1_ag3_f_03_1,2964,DCB_se1_ag3_f_03,3396.9315,3401.7787,4.847199999999702,"please, you know, bless my finances so I'll be able to do X, Y, Z for my son or whatever.",1.0
DCB_se1_ag3_f_03_1,2998,DCB_se1_ag3_f_03,3435.5709,3438.8127,3.2417999999997846,"But one thing I love about him, because he promotes me and I be promoting him.",1.0
DCB_se1_ag3_f_03_1,3047,DCB_se1_ag3_f_03,3494.8452,3497.9778,3.1325999999999112,"I always tell 'em, I'm like, I'm not where I wanna be, but we have a goal.",1.0
DCB_se1_ag3_f_03_1,3131,DCB_se1_ag3_f_03,3593.3613,3595.2526,1.8912999999997737,that's supposed to be a black thing I guess.,1.0
DCB_se1_ag3_m_01_1,228,DCB_se1_ag3_m_01,323.4911,328.1837,4.69259999999997,"neighborhood was big, but it wasn't that big where it had to be two separate busses, but that's what it was.",1.0
DCB_se1_ag3_m_01_1,439,DCB_se1_ag3_m_01,601.8271,604.9316,3.10450000000003,"you know, it's at a park, so it ain't- eh- it's not gonna be nothing to",1.0
DCB_se1_ag3_m_01_1,513,DCB_se1_ag3_m_01,703.0057,705.3786,2.3728999999999587,"to be trouble, but as far as the music itself,",1.0
DCB_se1_ag3_m_01_1,585,DCB_se1_ag3_m_01,809.5656,812.0928,2.5271999999999935,Cranking for somebody else could be the roll of toms.,1.0
DCB_se1_ag3_m_01_1,656,DCB_se1_ag3_m_01,923.0153,928.313,5.297699999999963,"She'll let you know she was good. She'll look at you and sing, y- you be looking back at her like, oh you doing that?",1.0
DCB_se1_ag3_m_01_1,739,DCB_se1_ag3_m_01,1051.9341,1053.4902,1.556100000000015,Oh cause she could be taken-,1.0
DCB_se1_ag3_m_01_1,741,DCB_se1_ag3_m_01,1053.6676,1055.1025,1.4348999999999705,She can be taken care of there.,1.0
DCB_se1_ag3_m_01_1,745,DCB_se1_ag3_m_01,1058.7355,1060.9943,2.2588000000000648,"cause she can be taken care of there, so.",1.0
DCB_se1_ag3_m_01_1,751,DCB_int_01,1066.3286,1071.335,5.006399999999985,"your elementary, middle school. What do you remember most about school? It could be elementary school, middle school,",1.0
DCB_se1_ag3_m_01_1,828,DCB_se1_ag3_m_01,1189.2743,1193.0672,3.792899999999918,"It can be looked at, I guess, as bad you talk- but, nah, like for us it made you",1.0
DCB_se1_ag3_m_01_1,840,DCB_se1_ag3_m_01,1201.009,1205.2767,4.267699999999877,"you know, okay, I know now, at first, I used to be like ah, they talking about my head, now it's",1.0
DCB_se1_ag3_m_01_1,986,DCB_se1_ag3_m_01,1384.5455,1385.7759,1.2304000000001452,You had to be good at Madden.,1.0
DCB_se1_ag3_m_01_1,1008,DCB_se1_ag3_m_01,1407.6351,1412.5473,4.912199999999984,"You know, especially if you playing against your friends, you like, man. You wanna beat everybody, you wanna be the best.",1.0
DCB_se1_ag3_m_01_1,1059,DCB_se1_ag3_m_01,1469.9001,1470.8382,0.9380999999998494,then I'll be good at it.,1.0
DCB_se1_ag3_m_01_1,1068,DCB_int_01,1482.1936,1483.42,1.2264000000000124,Can I be- which team-,1.0
DCB_se1_ag3_m_01_1,1070,DCB_int_01,1483.643,1484.5887,0.945699999999988,Can I be the Wizards?,1.0
DCB_se1_ag3_m_01_1,1148,DCB_se1_ag3_m_01,1600.5284,1602.6252,2.09680000000003,you know what I mean? Just to be satisfied with,1.0
DCB_se1_ag3_m_01_1,1179,DCB_int_01,1632.0723,1633.4572,1.384900000000016,Will Otto Porter be playing this summer?,1.0
DCB_se1_ag3_m_01_1,1216,DCB_se1_ag3_m_01,1685.0503,1688.2116,3.161299999999983,"Oh, if I'm out- if I'm going out around the neighborhood, it's- it's be like-",1.0
DCB_se1_ag3_m_01_1,1273,DCB_se1_ag3_m_01,1786.509,1788.1389,1.6298999999999069,Everybody be talking about food.,1.0
DCB_se1_ag3_m_01_1,1308,DCB_int_01,1840.8153,1846.5902,5.774900000000116,"So, let me ask you a few other questions. Um, cause I know that you are studying to be a chef.",1.0
DCB_se1_ag3_m_01_1,1436,DCB_se1_ag3_m_01,2009.403,2012.1588,2.7557999999999083,"it's a move forward. It's gonna be extremely profitable, and-",1.0
DCB_se1_ag3_m_01_1,1452,DCB_se1_ag3_m_01,2027.943,2029.4584,1.5153999999999996,my long term goal is just to be-,1.0
DCB_se1_ag3_m_01_1,1458,DCB_se1_ag3_m_01,2033.4956,2035.1281,1.6324999999999363,just to be happy and just to be,2.0
DCB_se1_ag3_m_01_1,1460,DCB_se1_ag3_m_01,2036.7462,2037.6297,0.8834999999999127,just to be alright.,1.0
DCB_se1_ag3_m_01_1,1485,DCB_int_01,2083.1264,2085.0982,1.9717999999998028,"tomorrow, where would the first stop be?",1.0
DCB_se1_ag3_m_02_1,114,DCB_se1_ag3_m_01,140.8546,145.2179,4.363299999999981,"like you say, okay they must- they're not from DC or they must be from Maryland, or whatever the case may be?",2.0
DCB_se1_ag3_m_02_1,125,DCB_se1_ag3_m_02,158.3344,162.9487,4.614300000000014,"But they say dog . And we say in DC, we be like, what's up cuz? or what's up dog?",1.0
DCB_se1_ag3_m_02_1,127,DCB_se1_ag3_m_02,163.2715,165.1523,1.8807999999999936,"Baltimore they be like, what's up dog? ",1.0
DCB_se1_ag3_m_02_1,135,DCB_se1_ag3_m_02,171.7138,173.8778,2.1640000000000157,"Like whenever we count to two, it be, one, two.",1.0
DCB_se1_ag3_m_02_1,193,DCB_se1_ag3_m_02,229.3195,231.7515,2.431999999999988,"And lunchings- ca- can be used as a person,",1.0
DCB_se1_ag3_m_02_1,201,DCB_se1_ag3_m_02,236.1199,237.8859,1.7659999999999911,"You could be like, that's lunching.",1.0
DCB_se1_ag3_m_02_1,202,DCB_se1_ag3_m_02,238.2821,240.6152,2.3330999999999733,"Or you could be like, you know, he's lunching.",1.0
DCB_se1_ag3_m_02_1,326,DCB_se1_ag3_m_02,447.9019,451.6476,3.7456999999999994,"or something that you do very well, we'll be like, nigga I'm tight.",1.0
DCB_se1_ag3_m_02_1,452,DCB_se1_ag3_m_02,627.9219,629.4406,1.518699999999967,be a- the richer environment.,1.0
DCB_se1_ag3_m_02_1,478,DCB_se1_ag3_m_02,657.7258,660.3711,2.6452999999999065,"they could be just forcing niggas out, you know what I'm saying.",1.0
DCB_se1_ag3_m_02_1,482,DCB_se1_ag3_m_02,664.2661,666.0291,1.76299999999992,But that's how it's always gonna be.,1.0
DCB_se1_ag3_m_02_1,486,DCB_se1_ag3_m_02,668.7762,671.5067,2.7305000000000064,everybody's willing to be together and stand up,1.0
DCB_se1_ag3_m_02_1,490,DCB_se1_ag3_m_02,674.0358,675.3164,1.2806000000000495,Until then it's gonna be,1.0
DCB_se1_ag3_m_02_1,514,DCB_se1_ag3_m_02,705.5658,708.8793,3.3134999999999764,one thing but they could just be being a puppet for the next man.,1.0
DCB_se1_ag3_m_02_1,522,DCB_se1_ag3_m_02,717.99,722.6521,4.6621000000000095,"in front of us, so it'll be shown instead of going off what everybody else is saying",1.0
DCB_se1_ag3_m_02_1,526,DCB_se1_ag3_m_02,729.0295,730.779,1.7495000000000118,But you'll never be able to know that,1.0
DCB_se1_ag3_m_02_1,562,DCB_se1_ag3_m_02,784.3901,785.4528,1.0627000000000635,it made me to be,1.0
DCB_se1_ag3_m_02_1,689,DCB_se1_ag3_m_02,964.6579,971.6104,6.952499999999986,"And that shit be funny as fuck now that I be thinking about it cause when I got to a certain age, you know what I'm saying, I reached my-",2.0
DCB_se1_ag3_m_02_1,801,DCB_se1_ag3_m_02,1153.7966,1155.2939,1.4972999999999956,"I be like, nah you won't see it.",1.0
DCB_se1_ag3_m_02_1,823,DCB_se1_ag3_m_02,1188.1508,1191.4455,3.294700000000148,"guess would probably be like barbecue sauce,",1.0
DCB_se1_ag3_m_02_1,827,DCB_se1_ag3_m_02,1194.2268,1195.9796,1.7527999999999793,My guess would be.,1.0
DCB_se1_ag3_m_02_1,916,DCB_se1_ag3_m_02,1343.9267,1347.7842,3.8575000000000728,"for you to be like, oh they said my neighborhood, or oh, this and that.",1.0
DCB_se1_ag3_m_02_1,984,DCB_se1_ag3_m_02,1468.2788,1471.0034,2.7246000000000095,Like Chuck Brown'd be like more slow pace.,1.0
DCB_se1_ag3_m_02_1,1024,DCB_se1_ag3_m_02,1532.2099,1536.0525,3.8425999999999476,"Whether it be a lot of people standing to the crowd it was packed house every night,",1.0
DCB_se1_ag3_m_02_1,1038,DCB_se1_ag3_m_02,1550.2327,1551.606,1.373299999999972,It wouldn't be what it is,1.0
DCB_se1_ag3_m_02_2,74,DCB_se1_ag3_m_02,125.1439,126.2092,1.0652999999999935,would to be,1.0
DCB_se1_ag3_m_02_2,144,DCB_se1_ag3_m_02,228.1727,228.8447,0.671999999999997,That'd be it.,1.0
DCB_se1_ag3_m_02_2,179,DCB_se1_ag3_m_01,279.6475,283.5373,3.8898000000000366,"if they're in the finals and you have to be there and only pick these three teams are there,",1.0
DCB_se1_ag3_m_02_2,184,DCB_se1_ag3_m_02,288.889,289.9916,1.1025999999999954,It would probably be,1.0
DCB_se1_ag3_m_02_2,190,DCB_se1_ag3_m_02,294.761,299.4844,4.72339999999997,And probably- I don't know it's probably be a tie between baseball and,1.0
DCB_se1_ag3_m_02_2,194,DCB_se1_ag3_m_02,301.2495,302.5753,1.3258000000000152,It'd probably be a tie.,1.0
DCB_se1_ag3_m_02_2,196,DCB_se1_ag3_m_02,303.7159,311.7702,8.054300000000012,Cause when my Capitols win the god damn Stanley Cup boy you  we be the best.,1.0
DCB_se1_ag3_m_02_2,246,DCB_se1_ag3_m_02,381.3734,384.2114,2.8380000000000223, Oh you tryna be funny. ,1.0
DCB_se1_ag3_m_02_2,248,DCB_se1_ag3_m_01,384.3328,386.9065,2.573699999999974,No sir I ain't trying to be funny sir I'm just-,1.0
DCB_se1_ag3_m_02_2,335,DCB_se1_ag3_m_02,506.9737,509.7594,2.78570000000002,"The games are nice cause you can be around y'all fans,",1.0
DCB_se1_ag3_m_02_2,386,DCB_se1_ag3_m_02,593.3676,596.3293,2.9616999999999507,When we do bring some home don't be trying to go party.,1.0
DCB_se1_ag3_m_02_2,409,DCB_se1_ag3_m_02,645.0745,646.3393,1.2648000000000366,Which is gonna be Kevin-,1.0
DCB_se1_ag3_m_02_2,411,DCB_se1_ag3_m_02,647.0424,649.1411,2.098700000000008,Yeah. Which is gonna be Kevin Durant.,1.0
DCB_se1_ag3_m_03_1,89,DCB_se1_ag3_m_03,168.7588,173.3963,4.637499999999989,"Like you go to Baltimore you be like, man these niggas act like Philly's niggas, or these niggas act like they from New York or something.",1.0
DCB_se1_ag3_m_03_1,91,DCB_se1_ag3_m_03,173.7963,176.5005,2.704199999999986,"You go to New York, be like, these niggas act like they from Jersey or something.",1.0
DCB_se1_ag3_m_03_1,223,DCB_se1_ag3_m_03,420.9914,424.9048,3.913400000000024,"instead of saying I- you know, it's- it sounds good, you be like, it's cranking.",1.0
DCB_se1_ag3_m_03_1,229,DCB_se1_ag3_m_01,443.1316,449.5932,6.461600000000033,Something that got you- that pu- that put you over the limit. You may have heard the music but what- what got you over that hump that be- that- that made you love it?,1.0
DCB_se1_ag3_m_03_1,237,DCB_se1_ag3_m_03,466.373,469.8733,3.5002999999999815,So the first song I would have to say would be-,1.0
DCB_se1_ag3_m_03_1,245,DCB_se1_ag3_m_03,483.0883,483.8684,0.7801000000000045,They might not be a r-,1.0
DCB_se1_ag3_m_03_1,264,DCB_se1_ag3_m_03,514.2301,518.2342,4.004099999999994,"Sometimes it- you know, you might be like, aight Rihanna did it. It all depends on the band.",1.0
DCB_se1_ag3_m_03_1,271,DCB_se1_ag3_m_03,528.7148,533.2921,4.577300000000037,"You know what I'm saying? A lot of times you be like, well they shouldn't have did that one, you know they- you know, but",1.0
DCB_se1_ag3_m_03_1,283,DCB_se1_ag3_m_03,552.7724,556.8155,4.043100000000095,"Niggas might be like, oh Capitol Heights, might throw your city out there. Oh, Capitol Heights,",1.0
DCB_se1_ag3_m_03_1,331,DCB_se1_ag3_m_03,626.5495,631.6307,5.081200000000081,"it might be certain things that we do like, certain songs, like, oh aight I can- I can get with this,",1.0
DCB_se1_ag3_m_03_1,354,DCB_se1_ag3_m_03,663.4721,668.0985,4.62639999999999,"You know what I'm saying, I used to- I used to be the singer in that band. I went from like the drummer playing the drum,",1.0
DCB_se1_ag3_m_03_1,360,DCB_se1_ag3_m_03,673.3773,677.9608,4.583499999999958,"So they used to be like, aight well we gonna put you- You know, I just migrated to the second mic.",1.0
DCB_se1_ag3_m_03_1,543,DCB_se1_ag3_m_01,985.5867,990.8331,5.246399999999994,"You know, growing up, you do wanna be in a band, you think you can be, man I can do that, you know what I'm saying, and-",2.0
DCB_se1_ag3_m_03_1,558,DCB_se1_ag3_m_01,1016.7236,1022.8471,6.123499999999922,"Tell me about like some restaurants, some- tell me about some spots that- that used to be in the city that you usually go to when you- you know, when you were there.",1.0
DCB_se1_ag3_m_03_1,662,DCB_se1_ag3_m_03,1225.764,1227.0175,1.253500000000031,be there or be square.,2.0
DCB_se1_ag3_m_03_1,791,DCB_se1_ag3_m_03,1463.1457,1467.304,4.158300000000054,"came up with some good shit, but ain't nothing like- Mumbo sauce gotta be nice and",1.0
DCB_se1_ag3_m_03_1,795,DCB_se1_ag3_m_03,1468.5518,1473.4698,4.91800000000012,"You know what I'm saying, and with a good tang to it. Some people shit be watery. You go tos",1.0
DCB_se1_ag3_m_03_1,853,DCB_se1_ag3_m_03,1570.2849,1572.9022,2.6172999999998865,"You know what I'm saying, you supposed to be able to see a nigga coming from down the street.",1.0
DCB_se1_ag3_m_03_1,868,DCB_se1_ag3_m_01,1592.8635,1599.0372,6.1737000000000535,"you ain't supposed to be doing or you getting over on people you doing whatever and somebody coming back, you don't see 'em now, you slipping.",1.0
DCB_se1_ag3_m_03_1,873,DCB_se1_ag3_m_03,1598.6266,1605.1805,6.553899999999885,"You know, you might be out there selling drugs or what have you, the police might ride up on you, you don't see 'em, next thing you know they chasing you down,",1.0
DCB_se1_ag3_m_03_1,922,DCB_se1_ag3_m_03,1666.4985,1668.8174,2.318899999999985,"Shit I have to really be talking to,",1.0
