File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate
DCB_se3_ag3_m_01_1,3046,DCB_se3_ag3_m_01,3017.8366,3019.7764,1.9398,"every year. We've done it for three years now, so",1,0,17.63667857,16.98,20.5,12,6.186204763
DCB_se3_ag3_m_01_1,3195,DCB_se3_ag3_m_01,3169.5752,3170.6072,1.032,no you've done enough to,1,0,16.31214743,15.74,7.25,6,5.813953488
DCB_se3_ag3_m_01_1,3723,DCB_se3_ag3_m_01,3687.0725,3688.9004,1.8279,and just to see what God has done with me,1,0,16.30920311,15.55,10.75,10,5.470758794
DCB_se3_ag3_m_02_1,230,DCB_se3_ag3_m_02,294.8934,295.9619,1.0685,All the wrong he done,1,0,15.53056589,15.42,10.5,5,4.679457183
DCB_se3_ag3_m_02_1,447,DCB_se3_ag3_m_02,554.0688,555.25,1.1812,So any little thing he done,1,0,14.29630759,14.15,6.0,8,6.772773451
DCB_se3_ag3_m_02_1,772,DCB_se3_ag3_m_02,958.014,959.2719,1.2579,"my work's done, your's not.",1,0,14.56604971,14.39,15.5,5,3.974878766
DCB_se3_ag3_m_02_1,1549,DCB_se3_ag3_m_02,1849.3509,1851.7533,2.4024,"we used to, we haven't done that lately. Cause usually",1,0,14.82813207,14.43,6.0,14,5.827505828
DCB_se3_ag3_m_02_1,1561,DCB_se3_ag3_m_02,1861.6913,1862.7289,1.0376,We haven't done that in a while though.,1,0,10.04752833,9.74,7.0,9,8.67386276
DCB_se3_ag3_m_02_1,2380,DCB_se3_ag3_m_02,2835.2529,2837.8718,2.6189,we could have possibly done to change it because she didn't know,1,0,16.40656986,15.93,3.75,16,6.109435259
DCB_se3_ag3_m_02_1,2398,DCB_se3_ag3_m_02,2853.857,2855.4164,1.5594,"coulda done, we did everything we could.",1,0,13.60637463,13.06,9.5,10,6.412722842
DCB_se3_ag3_m_02_2,189,DCB_se3_ag3_m_02,221.3496,222.6722,1.3226,"you crazy, you done lost your mind.",1,1,10.80969556,10.48,6.25,8,6.04869197
DCB_se3_ag3_m_02_2,318,DCB_se3_ag3_m_02,367.5269,369.0811,1.5542,it's gonna get done cause I'm gonna do it.,1,0,16.92871288,16.67,13.75,11,7.077596191
DCB_se3_ag4_f_01_1,216,DCB_se3_ag4_f_01,248.0527,251.7364,3.6837,groomed and yards weren't done like they used to be when I was growing up.,1,0,16.42131424,16.13,9.0,17,4.614925211
DCB_se3_ag4_f_01_1,898,DCB_int_01,983.368,984.3892,1.0212,Done. ,1,0,17.0231651,16.87,16.25,1,0.97924011
DCB_se3_ag4_f_01_1,3459,DCB_se3_ag4_f_01,3491.9355,3493.353,1.4175,"I to- I told my husband, I'm- I'm done.",1,0,19.649643,18.35,19.75,10,7.054673721
DCB_se3_ag4_f_01_1,3461,DCB_se3_ag4_f_01,3493.5768,3495.7218,2.145,I can't- I can't do that anymore. I'm- I'm done.,1,0,24.31386279,21.82,11.25,12,5.594405594
DCB_se3_ag4_f_01_1,3498,DCB_se3_ag4_f_01,3529.9872,3532.8455,2.8583,Giant or some other- I'm- I'm not doing that anymore. I'm done.,1,0,17.67317663,17.05,8.0,17,5.947591226
DCB_se3_ag4_f_01_1,3514,DCB_se3_ag4_f_01,3543.857,3544.6124,0.7554,And I had done s-,1,0,19.1849131,18.68,19.75,5,6.619009796
DCB_se3_ag4_f_02_1,3411,DCB_se3_ag4_f_02,3778.5094,3780.0808,1.5714,Cause I wish I had done that with my daughter.,1,0,18.90901891,18.06,8.0,11,7.000127275
DCB_se3_ag4_m_01_1,166,DCB_se3_ag4_m_01,184.1846,184.8458,0.6612,"you know, we're done.",1,0,16.38181705,14.67,17.75,4,6.049606776
DCB_se3_ag4_m_01_1,1878,DCB_se3_ag4_m_01,2092.0258,2096.0891,4.0633,It's a cycle. You would think that after sixty eight they're like oh okay we're done. No.,1,0,19.16459016,18.88,20.0,21,5.168213029
DCB_se3_ag4_m_02_2,67,DCB_se3_ag4_m_02,66.4905,67.3966,0.9061,what have I done?,1,0,15.82447338,14.72,6.0,4,4.414523783
DCB_se3_ag4_m_02_2,69,DCB_se3_ag4_m_02,68.7983,72.2315,3.4332,"Um, I said I haven't done anything. Why are they calling me to the principal's office?",1,0,24.84630475,23.49,17.25,23,6.699289293
DCB_se3_ag4_m_02_4,84,DCB_se3_ag4_m_02,84.2673,86.3131,2.0458,"They're- they're one and done in college,",1,0,18.63723548,18.28,9.25,8,3.910450679
LES_se0_ag2_f_01_2,930,LES_se0_ag2_f_01,1016.1747,1019.154,2.9793,"that's what it was. I even heard this one time I was getting my taxes done and this guy,",1,0,9.899373858,9.82,6.25,22,7.384284899
LES_se0_ag2_f_02_1,786,LES_se0_ag2_f_02,942.8276,943.8302,1.0026,what's done is done.,2,0,10.20072788,10.08,8.75,4,3.98962697
LES_se0_ag2_m_01_1,1137,LES_se0_ag2_m_01,1428.1285,1431.2573,3.1288,"I- I thought that there coulda been more done in regards to,",1,0,12.50663297,12.35,27.25,14,4.474558936
LES_se0_ag2_m_01_1,2105,LES_se0_ag2_m_01,2658.5718,2660.8893,2.3175, I mostly- I wish there was more that could be done,1,0,13.3885562,13.27,23.75,12,5.177993528
LES_se0_ag3_m_01_1,995,LES_se0_ag3_m_01,1183.094,1184.4763,1.3823,"uh, I done did it all.",1,1,13.48647652,13.39,4.5,6,4.340591767
LES_se0_ag3_m_01_1,1291,LES_se0_ag3_m_01,1522.1007,1526.5272,4.4265,"that's my logo. These is my hats, I abouta send out to get done. They be ready in three weeks.",1,0,17.13918251,16.94,7.5,21,4.744154524
LES_se0_ag3_m_01_1,1418,LES_se0_ag3_m_01,1681.8891,1683.6277,1.7386,"Nah, he's um, he done went to",1,1,13.06933811,12.81,20.75,7,4.026228
LES_se0_ag3_m_02_1,1793,Misc,2152.28,2155.0887,2.8087,Can I just say something real quick about what would have done.,1,0,17.87080321,16.74,20.75,14,4.984512408
LES_se0_ag4_f_01_2,185,LES_se0_ag4_f_01,239.1419,245.521,6.3791,"Okay, re- ve- ve- reger- vertical patrol is done when the crime is inside, not outside and not visible to the, uh,",1,0,14.32562655,14.16,6.5,31,4.859619696
LES_se0_ag4_f_01_2,1498,LES_se0_ag4_f_01,1770.7852,1774.4429,3.6577,"I like being able to walk out my door and go around the corner and get my nails done,",1,0,11.56174124,11.48,6.5,23,6.288104547
LES_se0_ag4_f_01_2,1499,LES_se0_ag4_f_01,1775.0092,1779.2431,4.2339,"if I wanna get my hair done, wanna get colored da da da da da da.",1,0,18.45678099,18.38,18.75,19,4.487588276
LES_se0_ag4_f_01_2,1865,LES_se0_ag4_f_01,2202.1592,2202.9379,0.7787,If it's done right.,1,0,16.55279483,16.4,4.5,4,5.136766406
LES_se0_ag4_f_01_2,1866,LES_se0_ag4_f_01,2203.1244,2204.5268,1.4024,But very rarely is it done right.,1,0,7.53706235,7.39,5.25,9,6.41756988
LES_se0_ag4_f_01_2,1868,LES_se0_ag4_f_01,2204.8998,2206.0842,1.1844,And I seen it done right,1,0,12.11827689,11.98,23.5,6,5.06585613
LES_se0_ag4_f_01_2,1907,LES_se0_ag4_f_01,2248.2363,2248.9497,0.7134,If it's done right.,1,0,14.10916387,14.01,4.25,4,5.606952621
LES_se0_ag4_f_01_2,2286,LES_se0_ag4_f_01,2717.7829,2719.0949,1.312,I know how to get things done.,1,0,12.82898688,12.36,20.25,7,5.335365854
LES_se0_ag4_f_02_1,993,LES_se0_ag4_f_02,1428.0735,1432.717,4.6435,But it was something that had to be done on both sides. And I don't know if,1,0,10.03671281,9.94,5.25,18,3.876386347
LES_se0_ag4_m_01_1,2438,LES_se0_ag4_m_01,2319.7962,2321.4881,1.6919,"Because, what it has done for me,",1,0,14.28847359,14.22,20.75,8,4.728411845
LES_se0_ag4_m_02_1,200,LES_se0_ag4_m_02,215.7844,220.0075,4.2231,"My neighborhood was very unique. Uh. I wanted to, and I haven't done it yet.",1,0,9.738465276,9.69,8.75,21,4.972650423
LES_se0_ag4_m_02_1,756,LES_se0_ag4_m_02,886.3716,887.6348,1.2632,if she wants to get it done.,1,0,10.82506315,10.66,16.75,7,5.541481951
LES_se0_ag4_m_02_1,2400,LES_se0_ag4_m_02,2886.8705,2889.0306,2.1601,And RD-NAME-2's done that for a few people man. He-,1,0,7.677765098,7.56,8.75,10,4.629415305
PRV_se0_ag1_f_01_1,1059,PRV_se0_ag1_f_01,1210.9038,1212.854,1.9502,"just be done over again. But um,",1,0,6.782869932,6.69,5.5,9,4.614911291
PRV_se0_ag1_f_02_1,1373,PRV_se0_ag1_f_02,1617.3439,1619.7124,2.3685,"be done talked to my mom and I would tell her about it, and she'd be like,",1,0,8.261646569,8.15,10.0,18,7.599746675
PRV_se0_ag1_m_01_1,926,PRV_se0_ag1_m_01,1124.7126,1127.5243,2.8117,"anything I needed or anything that needed to be done,",1,0,7.378908782,7.32,5.5,16,5.690507522
PRV_se0_ag1_m_01_1,1756,PRV_se0_ag1_m_01,2195.7846,2196.736,0.9514,get everything done.,1,0,10.71605194,10.63,6.5,5,5.255413075
PRV_se0_ag1_m_01_1,2137,PRV_se0_ag1_m_01,2689.1763,2690.6302,1.4539,But something needs to be done.,1,0,8.839224173,8.75,3.75,7,4.814636495
PRV_se0_ag1_m_02_1,554,PRV_se0_ag1_m_02,484.4012,488.0091,3.6079,"left him a couple sticky notes on his door of st- you know, stuff I need done.",1,0,15.5283592,15.47,17.75,19,5.266221348
PRV_se0_ag1_m_02_1,807,PRV_se0_ag1_m_02,721.9905,723.781,1.7905,"I- I- This my thing, cause I- I- done-",1,0,10.88024894,10.79,4.25,9,5.026528903
PRV_se0_ag2_f_01_1,441,PRV_se0_ag2_f_01,442.8396,443.3768,0.5372,done.,1,0,8.801303476,8.46,12.75,1,1.861504095
PRV_se0_ag2_f_01_1,589,PRV_se0_ag2_f_01,608.4074,609.2001,0.7927,Something he had done.,1,0,7.357776198,7.29,9.0,5,6.307556453
PRV_se0_ag2_f_01_1,827,PRV_se0_ag2_f_01,868.0776,870.9686,2.891,"And he done a wonderful job with us too, but he just didn't stay with my mom.",1,0,8.102045582,8.05,7.25,20,6.918021446
PRV_se0_ag2_f_01_1,919,PRV_se0_ag2_f_01,962.5668,963.8771,1.3103,And that's what I done.,1,0,11.20040213,11.16,12.75,5,3.815920018
PRV_se0_ag2_f_02_1,301,PRV_se0_ag2_f_02,323.0482,325.1078,2.0596,but it was like twice they had done that.,1,0,-8.307326178,-8.39,3.25,9,4.36978054
PRV_se0_ag2_f_02_1,892,PRV_se0_ag2_f_02,987.7806,993.0006,5.22,"When really all the farming was done, but mainly they wanted to get that tobacco in before a certain time.",1,0,5.442031413,5.42,8.25,28,5.363984674
PRV_se0_ag2_f_02_1,1073,PRV_se0_ag2_f_02,1158.1329,1160.6696,2.5367,"Well like I said, any time work have to be done on the farm",1,0,3.044040911,3.01,5.0,15,5.913194308
PRV_se0_ag2_f_02_1,1671,PRV_se0_ag2_f_02,1784.0895,1786.9113,2.8218,I'm talking about older now. I done got older now.,1,1,3.250077222,3.24,5.75,14,4.961372174
PRV_se0_ag2_f_02_2,674,PRV_se0_ag2_f_02,844.712,846.8289,2.1169,They done- they moved in Princeville in eighty three.,1,0,3.548296646,3.41,7.0,11,5.196277576
PRV_se0_ag2_f_03_1,201,PRV_se0_ag2_f_03,254.9346,257.3723,2.4377,They rebuilt the school and s- they done good.,1,0,13.65512795,13.52,2.5,10,4.10222751
PRV_se0_ag2_f_03_1,299,PRV_se0_ag2_f_03,397.1189,399.2233,2.1044,And my daughter she love it done met,1,1,12.66569548,12.56,4.75,9,4.276753469
PRV_se0_ag2_m_01_1,1874,PRV_se0_ag2_m_01,1638.5988,1639.219,0.6202,Done worked there.,1,1,9.331059827,9.27,13.75,3,4.837149307
PRV_se0_ag2_m_01_1,1882,PRV_se0_ag2_m_01,1644.2211,1646.1469,1.9258,"Oh, it done changed so many time to what it is now.",1,1,5.309670965,5.28,3.25,13,6.750441375
PRV_se0_ag2_m_01_1,1932,misc,1677.9514,1679.2506,1.2992,all of 'em done worked at Enterprise,1,1,10.87695627,10.83,12.25,9,6.927339901
PRV_se0_ag2_m_01_1,1936,misc,1681.4288,1683.6856,2.2568,Pretty much everybody done worked there that stays in Princeville.,1,1,7.669334985,7.61,9.0,15,6.646579227
PRV_se0_ag2_m_01_1,2378,PRV_se0_ag2_m_01,2083.2899,2084.1199,0.83,Ever done seen,1,1,6.191051585,6.15,2.25,4,4.819277108
PRV_se0_ag2_m_01_1,3032,PRV_se0_ag2_m_01,2655.1447,2656.2433,1.0986,I got- done got a spanking,1,1,15.09976921,15.03,20.25,7,6.371745858
PRV_se0_ag2_m_01_1,3034,PRV_se0_ag2_m_01,2656.6882,2657.4471,0.7589,for something you done did.,1,1,9.741709921,9.69,1.75,6,7.906179997
PRV_se0_ag2_m_02_1,320,PRV_se0_ag2_m_02,335.7696,339.4596,3.69,And trust your neighbors and- and you sleep with your door open. We actually done that.,1,0,12.16389878,12.11,11.75,19,5.149051491
PRV_se0_ag2_m_02_1,552,PRV_se0_ag2_m_02,586.0871,591.8315,5.7444,some of the school- We did have one incident when I was in that- at high school where we done felt that black students was being,1,1,13.8831976,13.75,10.25,30,5.222477543
PRV_se0_ag2_m_02_1,2393,PRV_se0_ag2_m_02,2663.7425,2664.6271,0.8846,And you done had a-,1,1,1.117313208,1.01,5.75,5,5.652272213
PRV_se0_ag2_m_02_2,3,PRV_se0_ag2_m_02,1.7291,7.4985,5.7694,"You know, these people over here got very little patience for anything that they think that should be or should not be done or any time-",1,0,10.57223933,10.53,8.75,34,5.893160467
PRV_se0_ag2_m_02_2,11,PRV_se0_ag2_m_02,12.4348,14.1,1.6652,"you know, uh- uh- uh, done.",1,0,8.807719886,8.7,8.75,6,3.60317079
PRV_se0_ag2_m_02_2,299,PRV_se0_ag2_m_02,305.462,309.3536,3.8916,"You know, if you don't like the way something's being done, you just- they rally- they will rally together.",1,0,9.293248472,9.22,6.25,25,6.424092918
PRV_se0_ag2_m_02_2,839,PRV_se0_ag2_m_02,833.6059,837.2699,3.664,location  away from home. ECU. We done got some now at ECU.,1,1,8.686435477,8.56,5.0,17,4.639737991
PRV_se0_ag3_f_01_1,1083,PRV_se0_ag3_f_01,1283.6419,1287.5686,3.9267,and was begged to come back because of the tremendous job I had done.,1,0,17.60610263,17.5,29.25,17,4.329335065
PRV_se0_ag3_f_01_1,1091,PRV_se0_ag3_f_01,1295.0029,1298.4326,3.4297,I says I- I don't believe these people say I done an excellent job.,1,0,18.37210399,18.25,27.75,18,5.248272444
PRV_se0_ag3_f_01_1,1438,PRV_se0_ag3_f_01,1711.9687,1714.4585,2.4898,"I decided I had to do what had to be done, so",1,0,16.5856992,16.5,27.0,14,5.622941602
PRV_se0_ag3_f_01_1,1490,PRV_se0_ag3_f_01,1791.7343,1795.2303,3.496,later I was told by the police that I'd done the best thing,1,0,17.47645617,17.35,29.0,15,4.290617849
PRV_se0_ag3_f_02_1,1548,PRV_se0_ag3_f_02,1821.0686,1824.1757,3.1071,And really some of 'em have done beautiful.,1,0,21.75648943,21.57,34.25,11,3.540278716
PRV_se0_ag3_f_02_1,2034,PRV_se0_ag3_f_02,2364.5551,2367.1909,2.6358,Because there's still a lot of work need to be done.,1,0,17.42566762,17.3,33.0,12,4.552697473
PRV_se0_ag3_f_02_1,2228,PRV_se0_ag3_f_02,2592.5194,2595.5177,2.9983,And we're trying to take it step by step to see that it's done.,1,0,27.42854524,27.17,31.25,15,5.00283494
PRV_se0_ag3_f_02_1,2297,PRV_se0_ag3_f_02,2675.2408,2677.1337,1.8929,They have done a lot of cleaning up.,1,0,13.6742628,13.58,24.25,9,4.75460933
PRV_se0_ag3_f_02_2,1424,PRV_se0_ag3_f_02,1768.8113,1772.8436,4.0323,Until we were able to get our paperwork and everything done and we w-,1,0,13.23921143,13.14,28.5,22,5.455943258
PRV_se0_ag3_f_02_2,1514,PRV_se0_ag3_f_02,1905.8977,1909.419,3.5213,"and just to see now, and see what they've done to assist",1,0,18.77532238,18.61,5.25,13,3.691818363
PRV_se0_ag3_f_02_2,1538,PRV_se0_ag3_f_02,1931.5647,1933.9696,2.4049,"when some of the foundations were done,",1,0,13.48620556,13.41,4.5,9,3.74235935
PRV_se0_ag3_f_03_1,79,PRV_se0_ag3_f_03,101.9733,104.5936,2.6203,And I done to myself- my health  that I could stop.,1,0,20.62019785,20.52,24.5,12,4.579628287
PRV_se0_ag3_f_03_1,272,PRV_se0_ag2_f_03,300.8016,301.8714,1.0698,Everybody had done gone,1,1,7.511749088,7.24,5.25,7,6.543279118
PRV_se0_ag3_f_03_1,476,PRV_se0_ag2_f_03,548.9942,552.4733,3.4791,"told- and my husband went to the door. And he said, everybody done gone away from back here.",1,1,9.971708085,9.95,6.0,23,6.610905119
PRV_se0_ag3_f_03_1,498,PRV_se0_ag2_f_03,575.7349,578.4613,2.7264,"And his family already had done left him, so he stayed back for the-",1,1,14.61110071,14.57,6.5,18,6.602112676
PRV_se0_ag3_f_03_1,924,PRV_se0_ag3_f_03,1088.9947,1090.729,1.7343,"Yeah, Red Cross done very nice.",1,0,7.981358783,7.9,10.0,7,4.036210575
PRV_se0_ag3_f_03_1,1373,PRV_se0_ag3_f_03,1632.428,1634.4397,2.0117,"I done some cooking around, though, I'm telling you.",1,0,13.42222076,13.37,9.25,12,5.965104141
PRV_se0_ag3_f_03_1,1731,PRV_se0_ag3_f_03,2117.6517,2119.6777,2.026,But when she got to mayor she had done a lot.,1,0,5.967227709,5.79,7.75,12,5.923000987
PRV_se0_ag3_f_04_1,1670,PRV_se0_ag3_f_04,2214.7557,2219.9605,5.2048,Well at that time it was Carolina Enterprise but it done changed names.,1,1,11.21731323,11.17,25.5,18,3.458346142
PRV_se0_ag3_f_04_1,1932,PRV_se0_ag3_f_04,2528.9189,2530.107,1.1881,"uh, somebody done",1,0,5.680435095,5.62,6.25,5,4.208399966
PRV_se0_ag3_f_04_3,252,PRV_se0_ag3_f_04,337.8243,340.5649,2.7406,But I didn't ever get that done.,1,0,11.22127524,11.15,11.75,9,3.283952419
PRV_se0_ag3_f_04_3,1046,PRV_se0_ag3_f_04,1483.1758,1484.7615,1.5857,"And she done told me,",1,1,6.495069941,6.43,23.75,5,3.15318156
PRV_se0_ag3_m_01_1,697,PRV_se0_ag3_m_01,799.9513,802.7089,2.7576,"but to acknowledge that a great wrong has been done,",1,0,11.50766837,11.43,7.25,12,4.351610096
PRV_se0_ag3_m_01_1,699,PRV_se0_ag3_m_01,803.0876,806.1738,3.0862,and something needs to be done to correct that because,1,0,17.13584215,17.02,30.25,13,4.212299916
PRV_se0_ag3_m_01_1,1048,PRV_se0_ag3_m_01,1171.4327,1171.854,0.4213,done.,1,0,12.46766884,12.42,16.0,1,2.373605507
PRV_se0_ag3_m_01_2,973,PRV_se0_ag3_m_01,1034.879,1036.2186,1.3396,the Ink Spots had done,1,0,16.88869585,16.79,13.0,5,3.73245745
PRV_se0_ag3_m_01_2,1155,PRV_se0_ag3_m_01,1222.0009,1223.9226,1.9217,And already knew that he had done My Prayer.,1,0,8.753305201,8.7,6.25,11,5.724098454
PRV_se0_ag3_m_02_1,569,PRV_se0_ag3_m_02,728.3044,731.9661,3.6617,And anybody have seen much as I've seen feels like it done changed too much.,1,1,11.78175294,11.72,20.25,18,4.915749515
PRV_se0_ag3_m_02_1,592,PRV_se0_ag3_m_02,764.9982,767.4644,2.4662,"don't pay it all always but like I said, I feel like I done",1,0,10.85277164,10.8,24.5,15,6.082231774
PRV_se0_ag3_m_02_1,669,PRV_se0_ag3_m_02,870.1744,872.8752,2.7008,I'm figuring on getting some more- I done talked to a guy about some more weight.,1,1,12.65258791,12.59,17.25,20,7.40521327
PRV_se0_ag3_m_02_1,893,PRV_se0_ag3_m_02,1156.1374,1159.1384,3.001,"he said, well you know you're a long way but they done a job,",1,0,7.01882833,6.97,5.75,14,4.665111629
PRV_se0_ag3_m_02_2,537,PRV_se0_ag3_m_02,670.1481,673.8733,3.7252,"and didn't have nothing done to the motor or any other- transmission, either one, in twenty years.",1,0,8.066640947,8.0,4.25,26,6.979491034
PRV_se0_ag3_m_02_2,618,PRV_se0_ag3_m_02,783.6107,785.31,1.6993,But then I think they done cremate her.,1,1,11.513199,11.43,23.25,9,5.296298476
PRV_se0_ag3_m_03_1,1390,PRV_se0_ag3_m_03,1546.0046,1547.1548,1.1502,"uh, I ain't done no more work.",1,0,6.683843945,6.62,2.5,7,6.085898105
PRV_se0_ag3_m_03_1,1619,PRV_se0_ag3_m_03,1785.2378,1788.0096,2.7718,president and all them crowd done took all this money away from 'em.,1,1,15.0652315,14.97,4.0,17,6.133198643
PRV_se0_ag3_m_03_1,1626,PRV_se0_ag3_m_03,1794.3504,1795.7042,1.3538,They done took they building money from you?,1,1,10.55266706,10.47,10.5,10,7.386615453
PRV_se0_ag3_m_03_1,1908,PRV_se0_ag3_m_03,2109.749,2111.8061,2.0571,"He done kind of like old Clay, I know you've seen him.",1,0,11.43263728,11.35,5.75,12,5.833454864
ROC_se0_ag1_f_01_1,359,ROC_se0_ag1_f_01,510.506,512.2467,1.7407,done well with that. ,1,0,16.63777612,16.54,14.5,4,2.297926122
ROC_se0_ag1_f_01_1,743,ROC_se0_ag1_f_01,1060.5093,1064.3371,3.8278,"done first actually, if I would've known about vocational school.",1,0,9.269933605,9.16,3.75,16,4.179946706
ROC_se0_ag1_f_01_1,747,ROC_se0_ag1_f_01,1067.2211,1069.0913,1.8702,I actually would've just done that.,1,0,13.59692515,13.52,17.25,8,4.277617367
ROC_se0_ag1_f_01_1,990,ROC_se0_ag1_f_01,1428.052,1428.6261,0.5741,I'll be done,1,0,4.257721375,3.9,4.75,3,5.225570458
ROC_se0_ag1_f_01_1,1493,ROC_se0_ag1_f_01,2160.8326,2161.9814,1.1488,you should've done this.,1,0,5.489564605,5.34,2.0,5,4.352367688
ROC_se0_ag1_f_02_1,1226,ROC_se0_ag1_f_02,1662.1106,1667.0102,4.8996,"problem sets done, or get the homework done, they'd be like, how do you know how to do this? I'm like oh, I have a bachelor's in math.",2,0,9.131340586,9.03,3.5,32,6.5311454
ROC_se0_ag1_f_02_1,1246,ROC_se0_ag1_f_02,1695.384,1699.0153,3.6313,"you know, and then once they were- once the classes are done they were gone, you know.",1,0,11.3829715,11.28,18.75,18,4.956902487
ROC_se0_ag1_f_02_1,1463,ROC_se0_ag1_f_02,1994.9224,1998.1666,3.2442,"really good stuff done. And so, I just would go and work on it everyday,",1,0,7.955444048,7.84,3.25,18,5.548363233
ROC_se0_ag1_f_03_1,498,ROC_se0_ag1_f_03,618.266,621.692,3.426,"when I was almost done with high school. And I always knew it was the wrong reasons, but",1,0,21.04210489,20.53,8.25,21,6.129597198
ROC_se0_ag1_f_03_1,579,ROC_se0_ag1_f_03,744.3172,747.5335,3.2163,"I don't know, I've always done exactly what I wanted to do and that's probably changed.",1,0,23.79103124,23.49,6.75,22,6.840157945
ROC_se0_ag1_f_03_1,785,ROC_se0_ag1_f_03,1007.4742,1009.655,2.1808,"I've done plenty of nude shoots,",1,0,22.27071868,21.86,31.75,7,3.209831255
ROC_se0_ag1_f_03_1,809,ROC_se0_ag1_f_03,1033.2682,1038.746,5.4778,"what's the point of ever having done it, you know. Like, I'm never gonna be on- on a runway on television. But",1,0,15.10480645,14.77,7.75,30,5.47665121
ROC_se0_ag1_f_03_1,961,ROC_se0_ag1_f_03,1258.2828,1265.8775,7.5947,"uh- like, versions. I don't even know what to say. Like and it was crazy. And I wanted to do it because I felt like I hadn't done work like that in a while.",1,0,20.96907917,20.91,10.0,40,5.266830816
ROC_se0_ag1_f_03_1,970,ROC_se0_ag1_f_03,1272.3251,1275.4166,3.0915,"I wanted to do it, cause I hadn't done- I hadn't worked with, like",1,0,16.01820406,15.87,30.25,17,5.49894873
ROC_se0_ag1_f_03_1,1381,ROC_se0_ag1_f_03,1843.6786,1845.1241,1.4455,"I'm- I'm done with like,",1,0,21.7585436,21.08,33.0,5,3.459010723
ROC_se0_ag1_f_03_1,1922,ROC_se0_ag1_f_03,2638.6355,2640.8037,2.1682,nobody wants to do that. Like I'm done with this struggle.,1,0,16.82808169,16.64,23.75,14,6.456968914
ROC_se0_ag1_f_03_1,1924,ROC_se0_ag1_f_03,2642.1455,2645.0645,2.919,I'm done with this struggle . And it doesn't have to be a struggle.,1,0,16.38566173,16.32,6.75,16,5.481329222
ROC_se0_ag1_f_03_1,1925,ROC_se0_ag1_f_03,2645.2743,2649.6889,4.4146,It really doesn't. Even if it means that you have to stay in your hometown a little longer which is what I've done.,1,0,17.39529364,17.16,8.5,29,6.569111584
ROC_se0_ag1_f_03_1,2167,ROC_se0_ag1_f_03,3026.8859,3027.3527,0.4668,done,1,0,21.83003443,20.37,9.0,1,2.142245073
ROC_se0_ag1_m_01_1,316,ROC_se0_ag1_m_01,408.3262,411.1892,2.863,I would go weeks and weeks at a time without having my hair done.,1,0,3.534560458,3.41,3.25,16,5.588543486
ROC_se0_ag1_m_01_1,555,ROC_se0_ag1_m_01,703.6481,708.1618,4.5137,"um, I done seen like people done graduated and seen people",2,2,4.788779006,4.64,4.0,16,3.544763719
ROC_se0_ag1_m_01_1,713,ROC_se0_ag1_m_01,893.9159,894.8539,0.938,I done been everywhere.,1,1,10.07651775,10.04,6.0,6,6.396588486
ROC_se0_ag1_m_01_1,916,ROC_se0_ag1_m_01,1141.7575,1151.4599,9.7024,"We're doi- we're giving you the work and you're just basically sitting there cause you're getting it done. I'm like, okay so what's the RD-SCHOOL-3? And they basically broke it down. It's the RD-SCHOOL-7. You'll learn,",1,0,4.053702843,3.89,7.5,42,4.328825858
ROC_se0_ag1_m_01_1,1691,ROC_se0_ag1_m_01,2141.0236,2143.3073,2.2837,"stop, you gotta wait until after he's done. ",1,0,6.621971146,6.57,3.5,11,4.816744756
ROC_se0_ag1_m_01_1,1695,ROC_se0_ag1_m_01,2144.6968,2150.5477,5.8509,"they waited until after I was done. And they're like, you can't do that, it's a fire hazard. And I'm like, well,",1,0,8.886500352,8.78,7.25,27,4.614674665
ROC_se0_ag1_m_01_1,2063,ROC_se0_ag1_m_01,2604.0564,2605.2565,1.2001,but it can be done.,1,0,1.038281848,0.7,2.25,5,4.166319473
ROC_se0_ag1_m_01_1,2835,ROC_se0_ag1_m_01,3541.6832,3543.4913,1.8081,man done got popped literally by,1,1,3.603207477,3.53,5.75,9,4.977600796
ROC_se0_ag1_m_01_1,3046,ROC_se0_ag1_m_01,3743.0733,3744.8731,1.7998,I done ha- I've had a few,1,0,5.266177448,5.15,3.75,8,4.444938326
ROC_se0_ag1_m_01_1,3217,ROC_se0_ag1_m_01,3930.1007,3932.1139,2.0132,Rochester has done some cool things.,1,0,9.30868913,9.12,3.5,8,3.973773098
ROC_se0_ag1_m_01_1,3446,ROC_int_01,4186.235,4187.992,1.757,More work to be done. ,1,0,3.964251922,3.91,4.75,5,2.845759818
ROC_se0_ag1_m_02_1,520,ROC_se0_ag1_m_02,567.0138,567.8345,0.8207,I'm done with the restaurant,1,0,10.96912225,10.77,10.25,7,8.529304252
ROC_se0_ag1_m_02_1,756,ROC_se0_ag1_m_02,814.4919,817.5041,3.0122,"and we all done had like, to introduce ourself. I was the only black kid in there,",1,1,12.59904282,12.42,7.0,21,6.971648629
ROC_se0_ag1_m_03_1,757,ROC_se0_ag1_m_03,844.889,846.9153,2.0263,done really volunteer work like that.,1,0,8.817880872,8.65,3.0,9,4.441593051
ROC_se0_ag2_f_01_1,1893,ROC_se0_ag3_m_02,1556.813,1560.4304,3.6174,"beautiful building. I mean, once they got it all done, it was a re- it- I mean,",1,0,15.3761549,14.03,9.75,20,5.528832863
